age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
33,Private,193285,9,13,Married-civ-spouse,9,Husband,White,Male,0,0,38,38,>50K
34,Private,176244,5,4,Married-civ-spouse,7,Wife,White,Female,0,0,40,38,<=50K
32,Private,117779,11,9,Never-married,13,Own-child,White,Female,0,0,35,38,<=50K
22,Unknown,34616,15,10,Never-married,14,Own-child,White,Female,0,0,20,38,<=50K
52,Private,169182,6,5,Widowed,7,Not-in-family,White,Female,0,0,25,32,<=50K
27,Private,180758,7,12,Never-married,11,Not-in-family,White,Male,0,0,40,38,<=50K
60,Local-gov,141637,12,14,Married-civ-spouse,9,Husband,White,Male,0,0,40,38,>50K
41,Self-emp-not-inc,169023,9,13,Married-civ-spouse,0,Wife,White,Female,7688,0,40,38,>50K
34,Self-emp-not-inc,101266,9,13,Never-married,11,Not-in-family,White,Male,0,0,62,38,<=50K
30,Private,164190,11,9,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,>50K
35,Private,142282,15,10,Separated,7,Unmarried,White,Female,0,0,25,38,<=50K
39,Federal-gov,103984,9,13,Divorced,3,Unmarried,Black,Female,0,0,40,38,<=50K
64,Private,187601,15,10,Widowed,0,Not-in-family,White,Female,0,0,40,38,<=50K
17,Self-emp-not-inc,36218,1,7,Never-married,4,Own-child,White,Male,0,0,20,38,<=50K
29,State-gov,106334,12,14,Never-married,3,Not-in-family,White,Male,0,0,40,39,<=50K
37,Local-gov,249392,8,11,Married-civ-spouse,10,Husband,White,Male,0,0,40,38,>50K
43,Self-emp-not-inc,110355,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,45,38,<=50K
30,Self-emp-not-inc,117944,11,9,Married-civ-spouse,9,Husband,White,Male,0,0,25,38,<=50K
17,Private,163836,0,6,Never-married,11,Own-child,White,Female,0,0,12,38,<=50K
29,Private,145592,11,9,Never-married,2,Not-in-family,White,Male,0,0,40,12,<=50K
24,Private,108495,15,10,Never-married,0,Own-child,White,Male,0,0,40,18,<=50K
27,Self-emp-not-inc,212041,9,13,Never-married,11,Not-in-family,White,Male,0,0,50,38,<=50K
69,Self-emp-inc,182451,9,13,Separated,3,Not-in-family,White,Male,0,0,40,38,<=50K
30,Private,124020,11,9,Married-spouse-absent,0,Not-in-family,White,Male,0,0,40,38,<=50K
29,Private,199116,11,9,Married-civ-spouse,6,Husband,White,Male,0,0,40,32,<=50K
17,Unknown,144114,0,6,Never-married,14,Own-child,White,Male,0,0,40,38,<=50K
61,Private,107438,5,4,Married-civ-spouse,13,Husband,Black,Male,0,1651,40,38,<=50K
70,Private,405362,5,4,Widowed,7,Unmarried,Black,Female,0,0,38,38,<=50K
32,Private,175856,9,13,Married-civ-spouse,12,Husband,White,Male,0,1902,40,38,>50K
21,Unknown,262241,11,9,Never-married,14,Other-relative,White,Male,0,0,40,38,<=50K
27,Self-emp-not-inc,420054,11,9,Never-married,2,Unmarried,White,Male,9562,0,50,38,>50K
27,Private,86681,9,13,Never-married,7,Not-in-family,White,Female,0,0,40,38,<=50K
19,Private,187161,15,10,Never-married,11,Own-child,White,Female,0,0,25,38,<=50K
44,State-gov,691903,12,14,Married-civ-spouse,9,Husband,Black,Male,0,0,60,38,>50K
36,Private,219483,15,10,Never-married,0,Not-in-family,White,Female,0,0,40,38,<=50K
45,Private,199058,12,14,Married-civ-spouse,3,Husband,White,Male,7298,0,50,38,>50K
29,Private,192010,9,13,Never-married,9,Not-in-family,White,Female,0,0,60,30,<=50K
34,Federal-gov,419691,9,13,Married-civ-spouse,10,Husband,White,Male,7298,0,54,38,>50K
28,Local-gov,356089,9,13,Never-married,9,Other-relative,White,Male,0,0,50,38,<=50K
34,Private,684015,4,3,Never-married,5,Own-child,White,Male,0,0,40,7,<=50K
18,Private,36882,11,9,Never-married,0,Own-child,White,Female,0,0,20,38,<=50K
39,Private,203180,15,10,Divorced,4,Unmarried,White,Female,0,0,45,38,<=50K
34,Private,183811,15,10,Never-married,5,Not-in-family,White,Male,0,0,40,38,<=50K
35,Local-gov,103966,12,14,Divorced,0,Unmarried,White,Female,0,0,41,38,<=50K
24,Private,304602,11,9,Never-married,5,Own-child,White,Male,0,0,40,38,<=50K
41,Private,57233,9,13,Married-civ-spouse,11,Husband,White,Male,0,0,70,38,<=50K
50,State-gov,289207,10,16,Married-civ-spouse,9,Husband,White,Male,0,1902,45,38,>50K
68,Private,224019,15,10,Divorced,3,Not-in-family,White,Male,0,0,30,38,<=50K
35,Private,267966,1,7,Never-married,6,Not-in-family,White,Male,0,0,50,38,<=50K
47,Private,214800,8,11,Married-civ-spouse,5,Husband,White,Male,0,0,40,38,<=50K
43,Local-gov,241528,12,14,Divorced,9,Unmarried,White,Female,0,0,40,38,<=50K
35,Private,197365,11,9,Married-civ-spouse,4,Husband,White,Male,0,0,40,38,<=50K
34,Private,296724,15,10,Never-married,3,Not-in-family,White,Female,0,0,17,38,<=50K
26,Private,136226,11,9,Never-married,2,Own-child,White,Male,0,0,40,38,<=50K
50,Private,40623,15,10,Divorced,11,Not-in-family,White,Female,0,0,40,38,<=50K
22,Private,264874,11,9,Never-married,2,Own-child,White,Female,0,0,40,38,<=50K
20,Private,112847,11,9,Never-married,4,Own-child,Asian-Pac-Islander,Male,0,0,40,38,<=50K
18,Unknown,236090,11,9,Never-married,14,Own-child,White,Female,0,0,40,38,<=50K
52,Self-emp-not-inc,89028,11,9,Married-civ-spouse,2,Husband,Asian-Pac-Islander,Male,0,0,40,38,<=50K
71,State-gov,210673,11,9,Married-civ-spouse,10,Husband,White,Male,0,0,28,38,<=50K
55,Private,60193,11,9,Divorced,0,Not-in-family,White,Female,0,0,40,38,<=50K
17,Private,216137,1,7,Never-married,11,Own-child,White,Female,0,0,8,38,<=50K
36,Private,139743,15,10,Widowed,9,Own-child,White,Female,0,0,40,38,<=50K
25,Unknown,32276,9,13,Married-civ-spouse,14,Husband,White,Male,0,0,40,38,<=50K
39,Local-gov,423605,2,8,Married-civ-spouse,13,Husband,White,Male,0,1848,40,26,>50K
27,Private,298871,9,13,Never-married,7,Not-in-family,Asian-Pac-Islander,Male,0,0,40,29,<=50K
42,Private,318255,11,9,Divorced,0,Unmarried,White,Female,0,0,40,38,<=50K
22,Private,347867,11,9,Married-spouse-absent,11,Not-in-family,White,Male,0,1719,40,38,<=50K
57,Private,279636,8,11,Never-married,2,Not-in-family,White,Male,0,0,40,38,>50K
34,Private,405386,15,10,Never-married,2,Not-in-family,Black,Male,0,0,28,38,<=50K
31,Private,297188,12,14,Never-married,9,Not-in-family,White,Female,0,0,60,38,<=50K
24,Private,182342,9,13,Never-married,11,Own-child,White,Male,0,0,40,38,<=50K
41,Self-emp-not-inc,229148,11,9,Never-married,7,Not-in-family,Black,Male,0,0,60,22,<=50K
30,Private,189620,15,10,Divorced,9,Not-in-family,White,Female,6849,0,40,8,<=50K
17,Private,413557,1,7,Never-married,0,Own-child,White,Female,0,0,32,38,<=50K
26,Self-emp-inc,246025,11,9,Separated,11,Unmarried,White,Female,0,0,20,15,<=50K
32,Private,390997,3,2,Never-married,4,Not-in-family,Other,Male,0,0,50,25,<=50K
55,Private,102058,0,6,Married-civ-spouse,3,Husband,White,Male,0,0,45,38,<=50K
19,Private,247298,2,8,Married-spouse-absent,7,Own-child,Other,Female,0,0,20,38,<=50K
28,Private,140108,12,14,Divorced,9,Not-in-family,White,Female,0,0,50,38,<=50K
55,Unknown,216941,11,9,Married-civ-spouse,14,Wife,White,Female,2885,0,40,38,<=50K
49,Private,81654,14,15,Married-civ-spouse,9,Husband,White,Male,0,0,60,38,>50K
23,Private,177526,9,13,Never-married,3,Not-in-family,White,Male,0,0,40,38,<=50K
43,Private,64631,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
40,Private,110028,15,10,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
41,Private,203761,9,13,Married-civ-spouse,9,Husband,White,Male,0,0,40,38,>50K
23,Private,163870,15,10,Never-married,2,Own-child,White,Male,0,0,40,38,<=50K
59,Federal-gov,117299,11,9,Married-civ-spouse,2,Husband,White,Male,0,1887,40,38,>50K
20,Private,50648,11,9,Never-married,5,Own-child,White,Male,0,0,35,38,<=50K
21,Private,166517,11,9,Never-married,2,Own-child,White,Male,0,0,40,38,<=50K
28,Unknown,173800,9,13,Married-spouse-absent,14,Not-in-family,Asian-Pac-Islander,Female,0,0,10,35,<=50K
44,Self-emp-inc,181762,15,10,Married-civ-spouse,3,Husband,White,Male,0,0,50,38,<=50K
31,Self-emp-not-inc,340880,9,13,Married-civ-spouse,11,Husband,White,Male,0,0,48,38,<=50K
50,Self-emp-not-inc,114758,9,13,Never-married,2,Not-in-family,White,Male,4416,0,45,38,<=50K
54,Private,138847,11,9,Married-civ-spouse,6,Husband,White,Male,0,0,45,38,>50K
28,Private,215014,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,50,38,<=50K
34,Private,183778,11,9,Divorced,13,Not-in-family,White,Male,0,0,40,38,<=50K
46,Private,273629,12,14,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,>50K
28,Self-emp-inc,113870,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,60,38,>50K
23,Private,213955,11,9,Never-married,0,Own-child,Black,Male,0,2001,40,38,<=50K
29,Private,114982,9,13,Married-civ-spouse,12,Husband,White,Male,0,0,40,38,>50K
35,Private,205338,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
41,Self-emp-not-inc,57924,15,10,Married-civ-spouse,4,Husband,White,Male,7688,0,50,38,>50K
90,Unknown,225063,15,10,Never-married,14,Own-child,Asian-Pac-Islander,Male,0,0,10,34,<=50K
35,Self-emp-not-inc,202027,12,14,Married-civ-spouse,3,Husband,White,Male,7688,0,55,38,>50K
20,Private,281356,11,9,Married-civ-spouse,5,Husband,Other,Male,0,0,40,38,<=50K
42,Private,30824,12,14,Divorced,9,Not-in-family,White,Female,2354,0,16,38,<=50K
56,Private,98809,5,4,Married-civ-spouse,6,Wife,White,Female,5013,0,45,38,<=50K
31,Private,38223,9,13,Never-married,11,Own-child,White,Male,0,0,45,38,<=50K
23,Private,172232,11,9,Never-married,12,Own-child,White,Male,0,0,50,38,<=50K
60,Private,140544,11,9,Never-married,5,Not-in-family,White,Male,0,0,40,38,<=50K
28,Private,221366,15,10,Never-married,2,Own-child,White,Male,0,0,40,38,<=50K
32,Private,180799,15,10,Married-civ-spouse,13,Husband,White,Male,0,0,60,38,>50K
36,Private,111499,12,14,Never-married,3,Not-in-family,White,Female,14084,0,40,38,>50K
44,Self-emp-not-inc,155930,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,60,38,<=50K
34,Private,201122,15,10,Married-civ-spouse,2,Husband,White,Male,0,0,48,38,>50K
27,Private,101709,11,9,Never-married,11,Own-child,Asian-Pac-Islander,Male,0,0,40,38,<=50K
49,Private,140121,11,9,Divorced,3,Unmarried,White,Male,0,0,50,38,<=50K
48,Private,172709,11,9,Divorced,7,Unmarried,Black,Female,0,0,40,38,<=50K
47,Private,120131,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,50,38,>50K
34,Private,117444,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,65,38,>50K
27,Private,256764,7,12,Never-married,11,Not-in-family,White,Male,0,0,40,38,<=50K
31,Local-gov,176185,9,13,Married-civ-spouse,6,Husband,White,Male,4064,0,40,39,<=50K
24,Private,223811,15,10,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
24,Private,201603,11,9,Divorced,5,Not-in-family,White,Male,0,0,30,38,<=50K
25,Private,138765,15,10,Married-civ-spouse,6,Husband,White,Male,0,0,40,38,<=50K
36,Private,133974,8,11,Divorced,11,Unmarried,White,Female,0,0,40,38,<=50K
38,Federal-gov,137953,11,9,Married-civ-spouse,0,Husband,White,Male,0,0,45,38,<=50K
57,Private,103403,4,3,Married-civ-spouse,13,Husband,White,Male,0,0,40,38,<=50K
24,Private,461678,15,10,Married-civ-spouse,4,Husband,White,Male,0,0,50,38,>50K
41,State-gov,70884,11,9,Married-civ-spouse,12,Husband,White,Male,0,0,40,38,<=50K
56,State-gov,466498,8,11,Married-civ-spouse,2,Husband,Black,Male,0,0,60,38,>50K
19,Private,148644,11,9,Never-married,0,Own-child,White,Female,0,0,40,38,<=50K
44,Private,190739,11,9,Never-married,7,Other-relative,Black,Male,0,0,32,38,<=50K
34,Private,299507,8,11,Never-married,2,Not-in-family,White,Female,0,0,40,38,<=50K
25,Private,211424,9,13,Never-married,3,Own-child,White,Male,0,0,40,38,<=50K
27,State-gov,106721,11,9,Married-civ-spouse,12,Husband,White,Male,0,0,40,38,<=50K
22,Private,192017,11,9,Never-married,9,Not-in-family,White,Male,0,0,40,38,<=50K
59,Private,530099,15,10,Married-civ-spouse,2,Husband,White,Male,0,1887,55,38,>50K
34,Private,119153,1,7,Married-civ-spouse,13,Husband,White,Male,0,0,50,38,<=50K
30,Private,202450,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,65,38,>50K
21,Private,50341,15,10,Never-married,0,Not-in-family,White,Female,0,0,38,38,<=50K
24,Private,140001,15,10,Never-married,5,Other-relative,White,Male,0,0,40,21,<=50K
19,Unknown,220517,15,10,Never-married,14,Own-child,White,Female,0,0,15,38,<=50K
82,Unknown,52921,15,10,Widowed,14,Not-in-family,Amer-Indian-Eskimo,Male,0,0,3,38,<=50K
35,Private,31964,9,13,Married-civ-spouse,11,Husband,White,Male,0,0,50,38,>50K
32,Private,148207,8,11,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
45,Private,151627,15,10,Divorced,0,Unmarried,White,Female,0,0,45,38,<=50K
30,Private,402539,11,9,Never-married,0,Unmarried,White,Female,0,0,40,38,<=50K
28,Self-emp-not-inc,188278,9,13,Married-civ-spouse,2,Husband,White,Male,0,0,55,38,<=50K
28,Self-emp-not-inc,96219,9,13,Married-civ-spouse,11,Wife,White,Female,0,0,5,38,<=50K
29,Private,340534,11,9,Never-married,0,Not-in-family,White,Female,0,0,44,38,<=50K
60,Private,160339,15,10,Married-civ-spouse,2,Husband,White,Male,0,0,40,3,<=50K
28,Private,120135,8,11,Never-married,11,Not-in-family,White,Female,0,0,40,38,<=50K
38,Federal-gov,303817,15,10,Divorced,3,Not-in-family,Black,Female,0,0,40,38,<=50K
31,Private,181091,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,50,38,>50K
28,Private,200515,15,10,Married-civ-spouse,7,Husband,White,Male,0,0,35,38,>50K
42,Private,160893,15,10,Married-civ-spouse,7,Wife,White,Female,0,0,23,38,<=50K
40,Local-gov,183096,6,5,Married-civ-spouse,7,Wife,White,Female,0,0,40,41,>50K
24,Private,241367,15,10,Never-married,7,Not-in-family,White,Male,0,0,40,38,<=50K
37,Self-emp-inc,342084,15,10,Married-civ-spouse,3,Husband,White,Male,0,0,60,38,>50K
36,Private,193855,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
39,Private,80410,9,13,Never-married,3,Not-in-family,White,Male,0,0,40,38,<=50K
22,Private,554317,6,5,Married-spouse-absent,7,Other-relative,White,Male,0,0,35,25,<=50K
46,Private,85109,15,10,Married-civ-spouse,6,Husband,White,Male,0,1628,40,38,<=50K
28,Private,108569,9,13,Married-civ-spouse,9,Husband,White,Male,0,0,43,38,<=50K
34,Private,120959,15,10,Divorced,0,Unmarried,White,Female,0,0,40,38,<=50K
42,Private,222011,15,10,Divorced,11,Unmarried,White,Female,0,0,43,38,<=50K
43,Private,238530,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
35,Private,48404,11,9,Never-married,11,Own-child,White,Female,0,0,40,38,<=50K
60,Private,88055,14,15,Married-civ-spouse,9,Husband,White,Male,3781,0,16,38,<=50K
33,Private,238381,15,10,Never-married,2,Not-in-family,Black,Male,8614,0,40,38,>50K
22,Private,243923,11,9,Married-civ-spouse,13,Other-relative,White,Male,0,0,80,38,<=50K
39,Private,305597,8,11,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
33,Private,141841,9,13,Married-civ-spouse,3,Husband,Black,Male,5178,0,40,38,>50K
39,Private,129764,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
37,Self-emp-not-inc,150993,1,7,Married-civ-spouse,13,Husband,White,Male,0,0,45,38,<=50K
63,Self-emp-not-inc,147140,5,4,Married-civ-spouse,4,Husband,White,Male,0,0,60,38,>50K
46,State-gov,30219,15,10,Married-civ-spouse,3,Husband,White,Male,7688,0,38,38,>50K
48,Private,167967,11,9,Separated,6,Unmarried,Black,Female,0,0,40,38,<=50K
33,Private,133278,11,9,Never-married,0,Own-child,Black,Female,0,0,40,38,<=50K
65,Private,172510,15,10,Widowed,9,Not-in-family,White,Female,1848,0,20,17,<=50K
39,Private,192251,11,9,Never-married,0,Own-child,White,Female,0,0,40,38,>50K
43,Private,210844,9,13,Divorced,3,Not-in-family,Black,Female,0,0,40,38,>50K
28,Private,263015,0,6,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
50,Self-emp-not-inc,155118,11,9,Divorced,3,Not-in-family,White,Female,99999,0,35,38,>50K
24,State-gov,232918,9,13,Never-married,9,Not-in-family,White,Male,0,0,20,38,<=50K
48,Private,143542,11,9,Divorced,13,Not-in-family,White,Male,0,0,40,38,<=50K
35,Private,45607,15,10,Never-married,7,Not-in-family,White,Male,0,0,40,38,<=50K
62,Private,29828,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,40,38,<=50K
42,Self-emp-not-inc,104118,15,10,Never-married,3,Not-in-family,White,Male,0,0,40,38,<=50K
60,Private,191446,11,9,Married-civ-spouse,3,Husband,White,Male,99999,0,40,38,>50K
50,Private,27484,11,9,Married-civ-spouse,3,Husband,White,Male,0,0,50,38,>50K
40,Private,205987,14,15,Never-married,3,Not-in-family,White,Female,0,0,40,4,<=50K
39,Local-gov,143385,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
43,Unknown,200508,9,13,Married-civ-spouse,14,Husband,White,Male,0,0,40,38,<=50K
43,Local-gov,186995,11,9,Divorced,10,Unmarried,White,Female,0,0,40,38,<=50K
35,Private,54159,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,38,38,<=50K
39,Private,113481,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,45,38,>50K
30,Local-gov,235271,9,13,Married-civ-spouse,10,Husband,White,Male,0,0,40,38,>50K
32,Private,349365,15,10,Married-civ-spouse,11,Husband,Black,Male,0,0,65,38,<=50K
18,Private,283637,15,10,Never-married,0,Not-in-family,White,Male,0,0,40,38,<=50K
37,Private,70282,7,12,Never-married,11,Unmarried,Black,Female,0,0,40,38,<=50K
26,Private,166051,9,13,Never-married,0,Own-child,White,Female,0,0,40,38,<=50K
51,Private,193720,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,42,38,<=50K
35,Unknown,124836,15,10,Divorced,14,Not-in-family,Amer-Indian-Eskimo,Female,0,0,36,38,<=50K
33,Private,236379,9,13,Married-civ-spouse,11,Husband,White,Male,0,0,45,38,<=50K
46,Private,122026,9,13,Married-civ-spouse,2,Husband,White,Male,0,0,44,38,>50K
40,Private,114537,8,11,Married-civ-spouse,3,Husband,White,Male,0,0,50,38,>50K
34,Private,191834,8,11,Married-civ-spouse,2,Husband,White,Male,0,0,48,38,<=50K
29,Private,420054,11,9,Married-civ-spouse,6,Husband,White,Male,0,0,40,38,<=50K
47,Self-emp-not-inc,160045,15,10,Widowed,7,Unmarried,White,Female,0,0,35,38,<=50K
34,Private,303187,9,13,Married-civ-spouse,9,Husband,Asian-Pac-Islander,Male,0,0,40,39,>50K
45,Private,190088,11,9,Married-spouse-absent,0,Unmarried,White,Female,0,0,30,38,<=50K
53,Private,126977,11,9,Separated,2,Not-in-family,White,Male,0,0,35,38,<=50K
52,Self-emp-not-inc,63004,12,14,Married-civ-spouse,3,Husband,Asian-Pac-Islander,Male,0,0,40,29,<=50K
64,Private,391121,5,4,Married-civ-spouse,4,Husband,White,Male,0,0,40,38,>50K
42,Private,211450,12,14,Never-married,3,Not-in-family,White,Male,0,0,45,38,>50K
44,Private,156413,15,10,Married-civ-spouse,12,Husband,White,Male,0,0,44,38,>50K
41,Private,116797,11,9,Married-civ-spouse,11,Husband,White,Male,7298,0,50,38,>50K
53,Local-gov,204447,12,14,Married-civ-spouse,3,Husband,White,Male,0,0,43,38,>50K
25,Private,66935,11,9,Never-married,2,Not-in-family,White,Male,0,0,35,38,<=50K
20,Private,344278,1,7,Separated,7,Own-child,White,Female,0,0,40,38,<=50K
29,Private,108574,8,11,Never-married,8,Own-child,White,Female,0,0,40,38,<=50K
56,Private,244605,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
45,Private,363677,10,16,Married-civ-spouse,9,Wife,White,Female,0,1977,30,38,>50K
56,Private,219762,11,9,Married-civ-spouse,11,Wife,White,Female,0,0,35,38,<=50K
38,Self-emp-inc,269318,15,10,Married-civ-spouse,3,Husband,White,Male,7298,0,40,38,>50K
62,Private,77884,11,9,Married-civ-spouse,11,Husband,Asian-Pac-Islander,Male,0,0,40,29,<=50K
28,Self-emp-not-inc,70100,9,13,Never-married,9,Not-in-family,White,Male,0,0,60,38,<=50K
31,Private,213643,11,9,Married-civ-spouse,11,Husband,White,Male,3908,0,40,38,<=50K
24,Private,69640,9,13,Never-married,11,Own-child,White,Male,0,0,40,38,<=50K
65,Private,170012,9,13,Married-civ-spouse,0,Husband,White,Male,0,0,34,38,<=50K
40,Private,329924,11,9,Separated,5,Not-in-family,Black,Male,0,0,30,38,<=50K
31,Private,193285,9,13,Never-married,9,Not-in-family,White,Male,0,0,40,38,<=50K
35,Private,261241,11,9,Divorced,13,Not-in-family,White,Male,0,1741,60,38,<=50K
42,Federal-gov,108183,12,14,Married-civ-spouse,9,Husband,Asian-Pac-Islander,Male,0,1902,40,34,>50K
20,Private,296618,11,9,Never-married,11,Not-in-family,White,Female,0,0,30,38,<=50K
30,Local-gov,257796,15,10,Divorced,0,Not-in-family,White,Female,0,0,40,38,<=50K
25,Private,155320,9,13,Never-married,3,Own-child,White,Male,0,0,45,38,<=50K
22,Private,151888,11,9,Never-married,7,Own-child,White,Male,0,0,40,38,<=50K
65,Unknown,143118,11,9,Widowed,14,Unmarried,White,Female,0,2206,10,38,<=50K
31,Private,66278,15,10,Married-civ-spouse,9,Wife,White,Female,3908,0,40,38,<=50K
56,Private,92444,15,10,Married-civ-spouse,3,Husband,Black,Male,0,0,50,38,>50K
51,Private,229272,11,9,Divorced,7,Other-relative,Black,Male,0,0,32,13,<=50K
36,Self-emp-not-inc,207202,0,6,Married-civ-spouse,4,Husband,White,Male,0,0,60,38,<=50K
44,State-gov,154176,15,10,Divorced,0,Not-in-family,Black,Female,0,1590,40,38,<=50K
49,Private,180899,12,14,Divorced,3,Unmarried,White,Male,0,1755,45,38,>50K
28,Private,205337,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
57,Private,180779,9,13,Married-civ-spouse,9,Husband,White,Male,7298,0,40,38,>50K
33,Self-emp-not-inc,343021,15,10,Never-married,11,Not-in-family,White,Male,0,0,65,38,<=50K
49,Private,176814,9,13,Married-civ-spouse,0,Husband,White,Male,5178,0,40,38,>50K
